full_name,party,elec_year,cand_id,occupation_number,occupation,original_matched_kldb_title,matched_kldb_code,isco08_code_1,isco08_code_2,isco08_code_3,isco08_code_4,isco08_code_5,list_state,list_rank,elec_district,direct_cand,list_cand,is_legislator,is_only_legislator,is_duplicated_cand
"MUELLER, DR. GUENTHER ERNST WALTER",cdu_csu,1987,"MUELLER, DR. GUENTHER ERNST WALTER_cdu_csu_1987_1",occ_1,historiker,historiker,91224,2633,NA,NA,NA,NA,NA,NA,216,1,0,FALSE,FALSE,FALSE
"MUELLER, DR. WERNER JOACHIM",greens,1987,"MUELLER, DR. WERNER JOACHIM_greens_1987_1",occ_1,hochschulassistent,hochschulassistent,84304,2310,NA,NA,NA,NA,NA,NA,26,1,0,FALSE,FALSE,FALSE
"MUELLER, EBERHARD",spd,1987,"MUELLER, EBERHARD_spd_1987_1",occ_1,verwaltungsangestellter,NA,NA,NA,NA,NA,NA,NA,HE,41,NA,0,1,FALSE,FALSE,FALSE
"MUELLER, EDITH",greens,1987,"MUELLER, EDITH_greens_1987_1",occ_1,juristin,juristin,73104,2619,NA,NA,NA,NA,NA,NA,53,1,0,FALSE,FALSE,FALSE
"MUELLER, EDITH",greens,1987,"MUELLER, EDITH_greens_1987_1",occ_2,fraktionsgeschäftsführerin,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,1,0,FALSE,FALSE,FALSE
"MUELLER, HANS-WERNER",cdu_csu,1987,"MUELLER, HANS-WERNER_cdu_csu_1987_1",occ_1,maschinenbaumeister,maschinenbaumeister,25193,3122,NA,NA,NA,NA,SL,1,246,1,1,FALSE,FALSE,FALSE
"MUELLER, HANS-WERNER",cdu_csu,1987,"MUELLER, HANS-WERNER_cdu_csu_1987_1",occ_2,diplom handelslehrer,diplomlehrer marxismus leninismus uni,84484,2359,NA,NA,NA,NA,SL,1,246,1,1,FALSE,FALSE,FALSE
"MUELLER, HEIDEMARIE",spd,1987,"MUELLER, HEIDEMARIE_spd_1987_1",occ_1,kaufmännische angestellte,NA,NA,NA,NA,NA,NA,NA,HH,13,NA,0,1,FALSE,FALSE,FALSE
"MUELLER, INGE-ANNA",cdu_csu,1987,"MUELLER, INGE-ANNA_cdu_csu_1987_1",occ_1,verwaltungsangestellte,verwaltungsangestellte r gehobener dienst,73203,3354,3359,3343,NA,NA,RP,28,NA,0,1,FALSE,FALSE,FALSE
"MUELLER, JOSEF",cdu_csu,1987,"MUELLER, JOSEF_cdu_csu_1987_1",occ_1,einzelhandelskaufmann,einzelhandelskaufmann frau,62102,5223,NA,NA,NA,NA,BW,20,NA,0,1,FALSE,FALSE,FALSE
"MUELLER, KARL-HEINZ",fdp,1987,"MUELLER, KARL-HEINZ_fdp_1987_1",occ_1,exportkaufmann,exportkaufmann frau,61212,5223,NA,NA,NA,NA,NA,NA,88,1,0,FALSE,FALSE,FALSE
"MUELLER, KLAUS WERNER",greens,1987,"MUELLER, KLAUS WERNER_greens_1987_1",occ_1,diplom pädagoge,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,0,FALSE,FALSE,FALSE
"MUELLER, LOTTE",spd,1987,"MUELLER, LOTTE_spd_1987_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,HB,10,NA,0,1,FALSE,FALSE,FALSE
"MUELLER, MICHAEL",spd,1987,"MUELLER, MICHAEL_spd_1987_1",occ_1,diplombetriebswirt,NA,NA,NA,NA,NA,NA,NA,NW,28,74,1,1,TRUE,FALSE,FALSE
"MUELLER, REINHARD",fdp,1987,"MUELLER, REINHARD_fdp_1987_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NW,58,53,1,1,FALSE,FALSE,FALSE
"MUELLER, REINHARD",cdu_csu,1987,"MUELLER, REINHARD_cdu_csu_1987_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,HE,45,NA,0,1,FALSE,FALSE,FALSE
"MUELLER, RUDOLF",spd,1987,"MUELLER, RUDOLF_spd_1987_1",occ_1,studiendirektor,NA,NA,NA,NA,NA,NA,NA,BY,12,236,1,1,TRUE,FALSE,FALSE
"MUELLER, URSULA JOHANNA MALWINE ELISABETH",cdu_csu,1987,"MUELLER, URSULA JOHANNA MALWINE ELISABETH_cdu_csu_1987_1",occ_1,assessorin,NA,NA,NA,NA,NA,NA,NA,NW,65,NA,0,1,FALSE,FALSE,FALSE
"MUENTEFERING, FRANZ",spd,1987,"MUENTEFERING, FRANZ_spd_1987_1",occ_1,industriekaufmann,industriekaufmann frau,71302,4110,4322,NA,NA,NA,NW,9,119,1,1,FALSE,FALSE,FALSE
"MUTH, AUGUST",fdp,1987,"MUTH, AUGUST_fdp_1987_1",occ_1,pensionär,NA,NA,NA,NA,NA,NA,NA,HE,45,NA,0,1,FALSE,FALSE,FALSE
"NACHTWEI, WINFRIED MARIA",greens,1987,"NACHTWEI, WINFRIED MARIA_greens_1987_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NW,14,99,1,1,FALSE,FALSE,FALSE
"NAGEL, WERNER",spd,1987,"NAGEL, WERNER_spd_1987_1",occ_1,feinmechaniker,feinmechaniker,24512,7311,NA,NA,NA,NA,NA,NA,179,1,0,TRUE,FALSE,FALSE
"NASSUA, RUDOLF",fdp,1987,"NASSUA, RUDOLF_fdp_1987_1",occ_1,soldat,soldat,01402,0310,NA,NA,NA,NA,NA,NA,19,1,0,FALSE,FALSE,FALSE
"NEHER, BYOERN EUGEN",fdp,1987,"NEHER, BYOERN EUGEN_fdp_1987_1",occ_1,fluglotse,NA,NA,NA,NA,NA,NA,NA,NW,52,55,1,1,FALSE,FALSE,FALSE
"NEHM, ALBERT",spd,1987,"NEHM, ALBERT_spd_1987_1",occ_1,stellmacher,stellmacher,22382,7523,7522,NA,NA,NA,HE,21,126,1,1,FALSE,FALSE,FALSE
"NELLE, ENGELBERT",cdu_csu,1987,"NELLE, ENGELBERT_cdu_csu_1987_1",occ_1,diplomhandelslehrer,NA,NA,NA,NA,NA,NA,NA,NI,17,40,1,1,FALSE,FALSE,FALSE
"NEU, DR. RAINER",greens,1987,"NEU, DR. RAINER_greens_1987_1",occ_1,dozent,dozent erwachsenenbildung,84404,2320,NA,NA,NA,NA,NW,26,82,1,1,FALSE,FALSE,FALSE
"NEUHAUSEN, FRIEDRICH",fdp,1987,"NEUHAUSEN, FRIEDRICH_fdp_1987_1",occ_1,geschäftsführer,geschäftsführer,71104,1120,NA,NA,NA,NA,NI,4,30,1,1,FALSE,FALSE,FALSE
"NEUMANN, BERND",cdu_csu,1987,"NEUMANN, BERND_cdu_csu_1987_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,HB,1,52,1,1,FALSE,FALSE,FALSE
"NEUMANN, EDGAR",greens,1987,"NEUMANN, EDGAR_greens_1987_1",occ_1,sachbearbeiter,sachbearbeiter,71302,4110,4322,NA,NA,NA,NA,NA,168,1,0,FALSE,FALSE,FALSE
"NEUMANN, VOLKER",spd,1987,"NEUMANN, VOLKER_spd_1987_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,17,32,1,1,FALSE,FALSE,FALSE
"NEUMANN, VOLKER",spd,1987,"NEUMANN, VOLKER_spd_1987_1",occ_2,notar,notar,73124,2619,NA,NA,NA,NA,NI,17,32,1,1,FALSE,FALSE,FALSE
"NEUTARD, RAINER",cdu_csu,1987,"NEUTARD, RAINER_cdu_csu_1987_1",occ_1,angestellter,NA,NA,NA,NA,NA,NA,NA,BW,39,NA,0,1,FALSE,FALSE,FALSE
"NICKELS, CHRISTA MARIA SIBILLA",greens,1987,"NICKELS, CHRISTA MARIA SIBILLA_greens_1987_1",occ_1,krankenpflegerin,NA,NA,NA,NA,NA,NA,NA,NW,5,55,1,1,FALSE,FALSE,FALSE
"NIEDENTHAL, ERHARD",cdu_csu,1987,"NIEDENTHAL, ERHARD_cdu_csu_1987_1",occ_1,polizeibeamter,NA,NA,NA,NA,NA,NA,NA,HE,27,NA,0,1,FALSE,FALSE,FALSE
"NIEDERQUELL, ERNA",fdp,1987,"NIEDERQUELL, ERNA_fdp_1987_1",occ_1,landfrau,NA,NA,NA,NA,NA,NA,NA,HE,38,NA,0,1,FALSE,FALSE,FALSE
"NIEGEL, LORENZ",cdu_csu,1987,"NIEGEL, LORENZ_cdu_csu_1987_1",occ_1,diplomingenieur fachhochschule landbau,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,1,0,TRUE,FALSE,FALSE
"NIEHOFF, HUBERTUS",greens,1987,"NIEHOFF, HUBERTUS_greens_1987_1",occ_1,dozent,dozent erwachsenenbildung,84404,2320,NA,NA,NA,NA,NA,NA,91,1,0,FALSE,FALSE,FALSE
"NIEHUIS, DR. EDITH",spd,1987,"NIEHUIS, DR. EDITH_spd_1987_1",occ_1,diplompädagogin,NA,NA,NA,NA,NA,NA,NA,NI,24,48,1,1,FALSE,FALSE,FALSE
"NIER, GERD",spd,1987,"NIER, GERD_spd_1987_1",occ_1,sozialpädagoge,sozialpädagoge pädagogin,83124,2635,NA,NA,NA,NA,NI,22,49,1,1,FALSE,FALSE,FALSE
"NIESE, DR. ROLF",spd,1987,"NIESE, DR. ROLF_spd_1987_1",occ_1,wissenschaftlicher angestellter,NA,NA,NA,NA,NA,NA,NA,HH,6,17,1,1,FALSE,FALSE,FALSE
"NIGGEMEIER, HORST",spd,1987,"NIGGEMEIER, HORST_spd_1987_1",occ_1,journalist,journalist,92414,2641,2642,NA,NA,NA,NA,NA,92,1,0,FALSE,FALSE,FALSE
"NILL, ELISABETH",spd,1987,"NILL, ELISABETH_spd_1987_1",occ_1,oberstudienrätin,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,1,0,FALSE,FALSE,FALSE
"NILL, ELISABETH",spd,1987,"NILL, ELISABETH_spd_1987_1",occ_2,mitglied des landtages,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,1,0,FALSE,FALSE,FALSE
"NISSEN, MARTIN",spd,1987,"NISSEN, MARTIN_spd_1987_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NI,38,NA,0,1,FALSE,FALSE,FALSE
"NOEHMKE, WERNER",cdu_csu,1987,"NOEHMKE, WERNER_cdu_csu_1987_1",occ_1,betriebsleiter,betriebsleiter bergbau,21194,1322,NA,NA,NA,NA,NW,108,NA,0,1,FALSE,FALSE,FALSE
"NOELLE, DR. BERND",fdp,1987,"NOELLE, DR. BERND_fdp_1987_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NW,21,54,1,1,FALSE,FALSE,FALSE
"NOLTE, ELISABETH",cdu_csu,1987,"NOLTE, ELISABETH_cdu_csu_1987_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,HE,28,NA,0,1,FALSE,FALSE,FALSE
"NOLTE, OTTO",spd,1987,"NOLTE, OTTO_spd_1987_1",occ_1,verwaltungsangestellter,NA,NA,NA,NA,NA,NA,NA,HE,94,NA,0,1,FALSE,FALSE,FALSE
"NOLTING, GUENTHER FRIEDRICH",fdp,1987,"NOLTING, GUENTHER FRIEDRICH_fdp_1987_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,NW,11,104,1,1,FALSE,FALSE,FALSE
"NUECKEL, THOMAS",fdp,1987,"NUECKEL, THOMAS_fdp_1987_1",occ_1,journalist,journalist,92414,2641,2642,NA,NA,NA,NW,38,112,1,1,FALSE,FALSE,FALSE
"NUECKEL, THOMAS",fdp,1987,"NUECKEL, THOMAS_fdp_1987_1",occ_2,student,NA,NA,NA,NA,NA,NA,NA,NW,38,112,1,1,FALSE,FALSE,FALSE
"NUESSEL, MANFRED",cdu_csu,1987,"NUESSEL, MANFRED_cdu_csu_1987_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,BY,36,NA,0,1,FALSE,FALSE,FALSE
"NUESSEL, MANFRED",cdu_csu,1987,"NUESSEL, MANFRED_cdu_csu_1987_1",occ_2,diplom agraringenieur fachhochschule,NA,NA,NA,NA,NA,NA,NA,BY,36,NA,0,1,FALSE,FALSE,FALSE
"OBERMAIR, PROF. DR. GUSTAV",spd,1987,"OBERMAIR, PROF. DR. GUSTAV_spd_1987_1",occ_1,diplom physiker,NA,NA,NA,NA,NA,NA,NA,BY,52,NA,0,1,FALSE,FALSE,FALSE
"ODENDAHL, DORIS",spd,1987,"ODENDAHL, DORIS_spd_1987_1",occ_1,kauffrau,NA,NA,NA,NA,NA,NA,NA,BW,14,164,1,1,FALSE,FALSE,FALSE
"OEHLSCHLAEGEL, KONRAD",fdp,1987,"OEHLSCHLAEGEL, KONRAD_fdp_1987_1",occ_1,diplom physiker,NA,NA,NA,NA,NA,NA,NA,RP,14,158,1,1,FALSE,FALSE,FALSE
"OERTER, ROBERT",spd,1987,"OERTER, ROBERT_spd_1987_1",occ_1,werkmeister,werk betriebsmeister,27393,3122,NA,NA,NA,NA,HE,86,NA,0,1,FALSE,FALSE,FALSE
"OESER, KURT",spd,1987,"OESER, KURT_spd_1987_1",occ_1,pfarrer,pfarrer katholisch,83314,2636,NA,NA,NA,NA,HE,83,NA,0,1,FALSE,FALSE,FALSE
"OESINGHAUS, GUENTER",spd,1987,"OESINGHAUS, GUENTER_spd_1987_1",occ_1,hauptschullehrer,hauptschullehrer,84124,2330,NA,NA,NA,NA,NW,58,62,1,1,FALSE,FALSE,FALSE
"OESTERLE-SCHWERIN, JUTTA",greens,1987,"OESTERLE-SCHWERIN, JUTTA_greens_1987_1",occ_1,freie innenarchitektin,NA,NA,NA,NA,NA,NA,NA,BW,3,195,1,1,FALSE,FALSE,FALSE
"OFFERMANN, SIGRID",fdp,1987,"OFFERMANN, SIGRID_fdp_1987_1",occ_1,realschullehrerin,realschullehrerin,84124,2330,NA,NA,NA,NA,BW,13,179,1,1,FALSE,FALSE,FALSE
"OLDEROG, DR. ROLF",cdu_csu,1987,"OLDEROG, DR. ROLF_cdu_csu_1987_1",occ_1,jurist,jurist,73104,2619,NA,NA,NA,NA,SH,5,9,1,1,FALSE,FALSE,FALSE
"OLIGMUELLER, DIETER",fdp,1987,"OLIGMUELLER, DIETER_fdp_1987_1",occ_1,architekt,architekt,31114,2161,NA,NA,NA,NA,NA,NA,110,1,0,FALSE,FALSE,FALSE
"ONUR, LEYLA",spd,1987,"ONUR, LEYLA_spd_1987_1",occ_1,berufsschullehrerin,berufsschullehrerin,84214,2320,NA,NA,NA,NA,NI,44,NA,0,1,FALSE,FALSE,FALSE
"OOSTERGETELO, JAN",spd,1987,"OOSTERGETELO, JAN_spd_1987_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,NI,13,26,1,1,FALSE,FALSE,FALSE
"OPEL, MANFRED",spd,1987,"OPEL, MANFRED_spd_1987_1",occ_1,soldat,soldat,01402,0310,NA,NA,NA,NA,SH,11,2,1,1,FALSE,FALSE,FALSE
"ORTH, HELMUT",greens,1987,"ORTH, HELMUT_greens_1987_1",occ_1,realschullehrer,realschullehrer,84124,2330,NA,NA,NA,NA,NI,15,44,1,1,FALSE,FALSE,FALSE
"ORTSTEIN, KLAUS",fdp,1987,"ORTSTEIN, KLAUS_fdp_1987_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,NI,24,24,1,1,FALSE,FALSE,FALSE
"OSCHKINIS, MARIANNE",spd,1987,"OSCHKINIS, MARIANNE_spd_1987_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,HE,66,NA,0,1,FALSE,FALSE,FALSE
"OSENBERG, MARLIES",greens,1987,"OSENBERG, MARLIES_greens_1987_1",occ_1,exportleiterin,exportleiterin,61194,1324,1221,NA,NA,NA,NA,NA,225,1,0,FALSE,FALSE,FALSE
"OSMAN, ILSE",spd,1987,"OSMAN, ILSE_spd_1987_1",occ_1,angestellte,NA,NA,NA,NA,NA,NA,NA,NI,39,NA,0,1,FALSE,FALSE,FALSE
"OSSWALD, DR. KLAUS-DIETER",spd,1987,"OSSWALD, DR. KLAUS-DIETER_spd_1987_1",occ_1,hochschulprofessor,hochschulprofessor,84304,2310,NA,NA,NA,NA,BW,23,186,1,1,FALSE,FALSE,FALSE
"OSTENDORF, PROF. DR. HERIBERT",spd,1987,"OSTENDORF, PROF. DR. HERIBERT_spd_1987_1",occ_1,universitätsprofessor,NA,NA,NA,NA,NA,NA,NA,SH,13,NA,0,1,FALSE,FALSE,FALSE
"OSTERLAND, DR. ASTRID URTE",greens,1987,"OSTERLAND, DR. ASTRID URTE_greens_1987_1",occ_1,angestellte,NA,NA,NA,NA,NA,NA,NA,NI,7,49,1,1,FALSE,FALSE,FALSE
"OSTERMANN, CHRISTA",greens,1987,"OSTERMANN, CHRISTA_greens_1987_1",occ_1,lehrerin,lehrerin,84124,2330,NA,NA,NA,NA,NA,NA,90,1,0,FALSE,FALSE,FALSE
"OSWALD, EDUARD",cdu_csu,1987,"OSWALD, EDUARD_cdu_csu_1987_1",occ_1,diplombetriebswirt fachhochschule,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,1,0,FALSE,FALSE,FALSE
"OSWALD, EDUARD",cdu_csu,1987,"OSWALD, EDUARD_cdu_csu_1987_1",occ_2,mitglied des landtages,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,1,0,FALSE,FALSE,FALSE
"OTTO, HANS-JOACHIM",fdp,1987,"OTTO, HANS-JOACHIM_fdp_1987_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,HE,5,139,1,1,FALSE,FALSE,FALSE
"PABST, SIEGFRIED",fdp,1987,"PABST, SIEGFRIED_fdp_1987_1",occ_1,verlagsleiter,verlagsleiter,92394,1349,NA,NA,NA,NA,BW,33,190,1,1,FALSE,FALSE,FALSE
"PACK, DORIS",cdu_csu,1987,"PACK, DORIS_cdu_csu_1987_1",occ_1,rektorin,NA,NA,NA,NA,NA,NA,NA,SL,3,248,1,1,FALSE,FALSE,FALSE
"PAINTNER, JOHANN",fdp,1987,"PAINTNER, JOHANN_fdp_1987_1",occ_1,landwirt,landwirt,11102,6111,6130,NA,NA,NA,BY,5,214,1,1,TRUE,FALSE,FALSE
"PANNEN, MARTIN",greens,1987,"PANNEN, MARTIN_greens_1987_1",occ_1,geschäftsführer,geschäftsführer,71104,1120,NA,NA,NA,NA,NA,NA,80,1,0,FALSE,FALSE,FALSE
"PARIAN, BERNHARD",spd,1987,"PARIAN, BERNHARD_spd_1987_1",occ_1,a d,NA,NA,NA,NA,NA,NA,NA,HE,73,NA,0,1,TRUE,TRUE,FALSE
"PASCHEN, GISELA",greens,1987,"PASCHEN, GISELA_greens_1987_1",occ_1,lehrerin,lehrerin,84124,2330,NA,NA,NA,NA,BW,9,174,1,1,FALSE,FALSE,FALSE
"PATERNA, PETER",spd,1987,"PATERNA, PETER_spd_1987_1",occ_1,lehrer,lehrer,84124,2330,NA,NA,NA,NA,HH,3,14,1,1,FALSE,FALSE,FALSE
"PAUL, ANNELIESE",cdu_csu,1987,"PAUL, ANNELIESE_cdu_csu_1987_1",occ_1,studienrätin,NA,NA,NA,NA,NA,NA,NA,SL,21,NA,0,1,FALSE,FALSE,FALSE
"PAULI, GUENTER",spd,1987,"PAULI, GUENTER_spd_1987_1",occ_1,beigeordneter a d,NA,NA,NA,NA,NA,NA,NA,RP,6,148,1,1,FALSE,FALSE,FALSE
"PAUS, MARIANNE",cdu_csu,1987,"PAUS, MARIANNE_cdu_csu_1987_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,NW,64,NA,0,1,FALSE,FALSE,FALSE
"PAUTZKE, ANNETTE",fdp,1987,"PAUTZKE, ANNETTE_fdp_1987_1",occ_1,studentin,NA,NA,NA,NA,NA,NA,NA,HB,3,51,1,1,FALSE,FALSE,FALSE
"PAUTZKE, DR. CLAUS-MICHAEL",fdp,1987,"PAUTZKE, DR. CLAUS-MICHAEL_fdp_1987_1",occ_1,tierarzt,tierarzt ärztin haus und heimtiere,81524,2250,NA,NA,NA,NA,BY,35,211,1,1,FALSE,FALSE,FALSE
"PEHLIVAN, KIRKOR",greens,1987,"PEHLIVAN, KIRKOR_greens_1987_1",occ_1,student,NA,NA,NA,NA,NA,NA,NA,NW,22,98,1,1,FALSE,FALSE,FALSE
"PELLETIER, MARIA MAGDALENA",spd,1987,"PELLETIER, MARIA MAGDALENA_spd_1987_1",occ_1,regierungsangestellte,NA,NA,NA,NA,NA,NA,NA,SL,7,NA,0,1,FALSE,FALSE,FALSE
"PENCIK, CHRISTIAN",fdp,1987,"PENCIK, CHRISTIAN_fdp_1987_1",occ_1,möbelkaufmann,NA,NA,NA,NA,NA,NA,NA,BY,45,204,1,1,FALSE,FALSE,FALSE
"PENNER, DR. WILLFRIED",spd,1987,"PENNER, DR. WILLFRIED_spd_1987_1",occ_1,jurist,jurist,73104,2619,NA,NA,NA,NA,NW,52,70,1,1,FALSE,FALSE,FALSE
"PESCH, HANS-WILHELM",cdu_csu,1987,"PESCH, HANS-WILHELM_cdu_csu_1987_1",occ_1,geschäftsführer,geschäftsführer,71104,1120,NA,NA,NA,NA,NW,59,78,1,1,FALSE,FALSE,FALSE
"PETER, HORST",spd,1987,"PETER, HORST_spd_1987_1",occ_1,studiendirektor,NA,NA,NA,NA,NA,NA,NA,HE,18,125,1,1,FALSE,FALSE,FALSE
"PETER, MANFRED HEINRICH",spd,1987,"PETER, MANFRED HEINRICH_spd_1987_1",occ_1,technischer angestellter,NA,NA,NA,NA,NA,NA,NA,SL,16,NA,0,1,FALSE,FALSE,FALSE
"PETER, URBAN",cdu_csu,1987,"PETER, URBAN_cdu_csu_1987_1",occ_1,schulleiter,schulleiter allgemeinbildende schulen,84194,1345,NA,NA,NA,NA,SL,14,NA,0,1,FALSE,FALSE,FALSE
"PETERS, DR. KARL-HEINZ",fdp,1987,"PETERS, DR. KARL-HEINZ_fdp_1987_1",occ_1,diplom chemiker,NA,NA,NA,NA,NA,NA,NA,NW,36,62,1,1,FALSE,FALSE,FALSE
"PETERS, DR. LEO THEODOR",cdu_csu,1987,"PETERS, DR. LEO THEODOR_cdu_csu_1987_1",occ_1,schul,NA,NA,NA,NA,NA,NA,NA,NW,85,NA,0,1,FALSE,FALSE,FALSE
"PETERS, DR. LEO THEODOR",cdu_csu,1987,"PETERS, DR. LEO THEODOR_cdu_csu_1987_1",occ_2,kulturdezernent,kulturdezernent,63404,2654,NA,NA,NA,NA,NW,85,NA,0,1,FALSE,FALSE,FALSE
"PETERSEN, CHRISTIAN",cdu_csu,1987,"PETERSEN, CHRISTIAN_cdu_csu_1987_1",occ_1,soldat,soldat,01402,0310,NA,NA,NA,NA,HE,54,NA,0,1,FALSE,FALSE,FALSE
"PETERSEN, PETER",cdu_csu,1987,"PETERSEN, PETER_cdu_csu_1987_1",occ_1,marktforscher,marktforscher,91344,2120,NA,NA,NA,NA,NA,NA,164,1,0,FALSE,FALSE,FALSE
"PETRAT, KLAUS-PETER",cdu_csu,1987,"PETRAT, KLAUS-PETER_cdu_csu_1987_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,NI,44,NA,0,1,FALSE,FALSE,FALSE
"PFAHL, GERDA",greens,1987,"PFAHL, GERDA_greens_1987_1",occ_1,diplom bibliothekarin,NA,NA,NA,NA,NA,NA,NA,HE,5,128,1,1,FALSE,FALSE,FALSE
"PFEFFERKORN, DR. LUDWIG",spd,1987,"PFEFFERKORN, DR. LUDWIG_spd_1987_1",occ_1,arzt,arzt ärztin,81404,2211,NA,NA,NA,NA,BY,53,NA,0,1,FALSE,FALSE,FALSE
"PFEFFERMANN, GERHARD O.",cdu_csu,1987,"PFEFFERMANN, GERHARD O._cdu_csu_1987_1",occ_1,elektroingenieur,elektroingenieur elektronik,26304,2152,2151,NA,NA,NA,HE,11,143,1,1,FALSE,FALSE,FALSE
"PFEIFER, ANTON",cdu_csu,1987,"PFEIFER, ANTON_cdu_csu_1987_1",occ_1,parlamentarischer,NA,NA,NA,NA,NA,NA,NA,BW,5,193,1,1,TRUE,TRUE,FALSE
"PFEIFER, FRIEDEL",cdu_csu,1987,"PFEIFER, FRIEDEL_cdu_csu_1987_1",occ_1,dgb gewerkschaftssekretär,NA,NA,NA,NA,NA,NA,NA,SL,8,NA,0,1,FALSE,FALSE,FALSE
"PFEIFFER, THOMAS",cdu_csu,1987,"PFEIFFER, THOMAS_cdu_csu_1987_1",occ_1,rechtsreferendar,NA,NA,NA,NA,NA,NA,NA,HE,56,NA,0,1,FALSE,FALSE,FALSE
"PFEIL, DIRK",fdp,1987,"PFEIL, DIRK_fdp_1987_1",occ_1,betriebswirt,betriebswirt,71303,4322,3343,NA,NA,NA,HE,12,137,1,1,FALSE,FALSE,FALSE
"PFENG, JOHANNE",fdp,1987,"PFENG, JOHANNE_fdp_1987_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,HE,36,NA,0,1,FALSE,FALSE,FALSE
"PFROGNER, DOROTHEA",greens,1987,"PFROGNER, DOROTHEA_greens_1987_1",occ_1,buchhalterin,buchhalterin,72213,3313,NA,NA,NA,NA,BY,26,209,1,1,FALSE,FALSE,FALSE
"PFRUENDER, EKKEHARD",spd,1987,"PFRUENDER, EKKEHARD_spd_1987_1",occ_1,kaufmann,kaufmann frau außenhandel,61212,5223,NA,NA,NA,NA,SL,22,NA,0,1,FALSE,FALSE,FALSE
"PFUHL, ALBERT",spd,1987,"PFUHL, ALBERT_spd_1987_1",occ_1,a d,NA,NA,NA,NA,NA,NA,NA,HE,15,127,1,1,TRUE,TRUE,FALSE
"PHILIPPI, CLAUS PETER",fdp,1987,"PHILIPPI, CLAUS PETER_fdp_1987_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NW,23,92,1,1,FALSE,FALSE,FALSE
"PHILIPPI, KARL",cdu_csu,1987,"PHILIPPI, KARL_cdu_csu_1987_1",occ_1,einzelhandelskaufmann,einzelhandelskaufmann frau,62102,5223,NA,NA,NA,NA,SL,10,NA,0,1,FALSE,FALSE,FALSE
"PICK, DR. ECKHART",spd,1987,"PICK, DR. ECKHART_spd_1987_1",occ_1,universitätsprofessor,NA,NA,NA,NA,NA,NA,NA,RP,11,154,1,1,FALSE,FALSE,FALSE
"PICK, DR. ECKHART",spd,1987,"PICK, DR. ECKHART_spd_1987_1",occ_2,mitglied des landtages,NA,NA,NA,NA,NA,NA,NA,RP,11,154,1,1,FALSE,FALSE,FALSE
"PIEPER, ANNELIESE",greens,1987,"PIEPER, ANNELIESE_greens_1987_1",occ_1,hausfrau,NA,NA,NA,NA,NA,NA,NA,NW,15,97,1,1,FALSE,FALSE,FALSE
"PIES, WERNER",cdu_csu,1987,"PIES, WERNER_cdu_csu_1987_1",occ_1,hauptschullehrer,hauptschullehrer,84124,2330,NA,NA,NA,NA,RP,29,NA,0,1,FALSE,FALSE,FALSE
"PILGER, DR. HUGO HERMANN",cdu_csu,1987,"PILGER, DR. HUGO HERMANN_cdu_csu_1987_1",occ_1,diplomkaufmann,NA,NA,NA,NA,NA,NA,NA,SL,24,NA,0,1,FALSE,FALSE,FALSE
"PINGER, PROF. DR. WINFRIED",cdu_csu,1987,"PINGER, PROF. DR. WINFRIED_cdu_csu_1987_1",occ_1,universitätsprofessor,NA,NA,NA,NA,NA,NA,NA,NW,21,62,1,1,FALSE,FALSE,FALSE
"PLINKE, ERNST-LORENZ",cdu_csu,1987,"PLINKE, ERNST-LORENZ_cdu_csu_1987_1",occ_1,rechtsanwalt,rechtsanwalt rechtsanwältin,73134,2611,NA,NA,NA,NA,NI,38,NA,0,1,FALSE,FALSE,FALSE
